OBJECTID,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
1415,Rockland,1415,791,0.054930555116100,9,63,54,48.146649810400000,17.334042003099999,38084.000000000000000,55,62,18,57
1416,Rockwall,1416,541,0.037569444143900,11,63,52,41.780036968600001,16.733577454199999,22603.000000000000000,53,63,11,44
1417,Roger Mills,1417,4293,0.298124997615000,0,31,31,0.956207780107000,2.889685709440000,4105.000000000000000,25,0,21,0
1418,Rogers,1418,2651,0.184097220749000,0,62,62,12.752546209000000,14.195696298700000,33807.000000000000000,59,0,55,8
1419,Rolette,1419,4289,0.297847219839000,0,54,54,5.916996968990000,8.901555462550000,25378.000000000000000,49,0,46,0
1420,Rooks,1420,3515,0.244097220269000,0,39,39,0.862019914651000,3.447145299180000,3030.000000000000000,34,0,26,0
1421,Roosevelt,1421,19542,1.357083322480000,0,62,62,1.788046259340000,5.235729065560000,34942.000000000000000,57,0,42,0
1422,Roscommon,1422,2430,0.168749998650000,0,44,44,5.370781893000000,8.023651394050001,13051.000000000000000,41,0,4,0
1423,Roseau,1423,7696,0.534444440169000,0,59,59,3.166060291060000,6.410159707250000,24366.000000000000000,56,0,40,0
1424,Rosebud,1424,21857,1.517847210080000,0,50,50,0.534840096994000,3.019372258130000,11690.000000000000000,47,0,45,0
1425,Ross,1425,2700,0.187499998500000,0,62,62,9.382222222219999,12.315024648700000,25332.000000000000000,59,0,51,7
1426,Routt,1426,9390,0.652083328117000,0,60,60,1.913631522900000,5.947685987100000,17969.000000000000000,57,0,43,0
1427,Rowan,1427,3033,0.210624998315000,0,63,63,16.210023079500001,16.670219357200001,49165.000000000000000,60,0,37,11
1428,Runnels,1428,3755,0.260763886803000,0,43,43,0.720372836218000,3.441750068800000,2705.000000000000000,33,0,23,0
1429,Rush,1429,4400,0.305555553111000,0,56,56,2.804090909090000,5.475090832860000,12338.000000000000000,48,0,26,0
1430,Rusk,1430,7266,0.504583329297000,0,62,62,5.718965042660000,7.821168409160000,41554.000000000000000,59,0,44,5
1431,Russell,1431,8613,0.598124995215000,0,63,63,4.501335190990000,9.021892659240001,38770.000000000000000,61,0,57,0
1432,Rutherford,1432,4420,0.306944441989000,0,62,62,17.758823529400001,17.502365101199999,78494.000000000000000,60,6,4,10
1433,Rutland,1433,3937,0.273402775591000,0,55,55,6.023114046230000,7.649000768490000,23713.000000000000000,52,0,30,5
1434,Sabine,1434,5633,0.391180552426000,0,54,54,3.052369962720000,5.299339780160000,17194.000000000000000,46,0,33,0
1435,Sac,1435,2344,0.162777776476000,0,41,41,5.360068259390000,5.526699945000000,12564.000000000000000,36,0,36,5
1436,Sacramento,1436,3828,0.265833331207000,0,63,63,30.952455590400000,24.763475411400002,118486.000000000000000,61,63,42,17
1437,Sagadahoc,1437,1114,0.077361110492200,0,58,58,11.085278276500000,10.531601524299999,12349.000000000000000,55,6,22,7
1438,Saginaw,1438,3372,0.234166664793000,0,63,63,20.175563463800000,16.708974176800002,68032.000000000000000,60,7,5,13
1439,Saguache,1439,12122,0.841805548821000,0,30,30,0.205411648243000,1.391886268550000,2490.000000000000000,24,0,17,0
1440,Saint Bernard,1440,1701,0.118124999055000,0,63,63,6.802469135800000,14.743378621800000,11571.000000000000000,57,0,24,0
1441,Saint Charles,1441,3704,0.257222220164000,5,63,58,26.681155507600000,20.872494512500001,98827.000000000000000,59,6,5,16
1442,Saint Clair,1442,10631,0.738263882983000,0,63,63,15.475402125900001,17.158425399500000,164519.000000000000000,61,0,4,10
1443,Saint Croix,1443,3150,0.218749998250000,6,61,55,17.576825396800000,12.402571523600001,55367.000000000000000,56,8,53,13
1444,Saint Francis,1444,2385,0.165624998675000,0,59,59,6.025576519920000,10.237789983400001,14371.000000000000000,54,0,36,5
1445,Saint Francois,1445,1715,0.119097221269000,0,61,61,12.102623906700000,14.342172887800000,20756.000000000000000,58,0,36,7
1446,Saint Helena,1446,1391,0.096597221449400,0,39,39,8.232207045290000,4.678906052010000,11451.000000000000000,34,6,29,7
1447,Saint James,1447,896,0.062222221724400,5,60,55,18.813616071399998,15.631422747200000,16857.000000000000000,55,6,34,11
1448,Saint John the Baptist,1448,1220,0.084722221544400,0,62,62,16.482786885199999,17.585730022700002,20109.000000000000000,60,5,4,8
1449,Saint Johns,1449,2285,0.158680554286000,0,63,63,21.656455142199999,19.078890889899998,49485.000000000000000,61,5,63,13
1450,Saint Joseph,1450,3937,0.273402775591000,0,63,63,20.631699263400002,17.971260633899998,81227.000000000000000,59,8,49,12
1451,Saint Landry,1451,3288,0.228333331507000,0,61,61,10.470194647200000,12.034053959800000,34426.000000000000000,59,0,42,7
1452,Saint Lawrence,1452,11654,0.809305549081000,0,60,60,5.033808134550000,8.082362407300000,58664.000000000000000,57,0,56,5
1453,Saint Louis,1453,32452,2.253611093080000,0,63,63,7.756317022060000,16.447606414900001,251708.000000000000000,61,0,4,0
1454,Saint Lucie,1454,1965,0.136458332242000,0,63,63,23.800508905899999,24.278177926000001,46768.000000000000000,61,0,49,10
1455,Saint Martin,1455,2856,0.198333331747000,0,62,62,9.760504201680000,12.612826727800000,27876.000000000000000,60,0,62,6
1456,Saint Mary,1456,2436,0.169166665313000,0,62,62,11.283251231500000,14.571726180500001,27486.000000000000000,60,0,31,6
1457,Saint Mary's,1457,1403,0.097430554776100,0,61,61,16.833214540299998,13.277427192299999,23617.000000000000000,58,8,41,12
1458,Saint Tammany,1458,3908,0.271388886718000,0,62,62,16.434237461599999,17.654958760600000,64225.000000000000000,60,5,4,8
1459,Sainte Genevieve,1459,1955,0.135763887803000,0,57,57,6.172890025580000,7.883537289180000,12068.000000000000000,50,0,4,5
1460,Salem,1460,1490,0.103472221394000,0,63,63,21.300000000000001,14.912066642299999,31737.000000000000000,60,11,49,16
1461,Saline,1461,12178,0.845694437679000,0,62,62,6.789538512070000,11.173395554000001,82683.000000000000000,60,0,51,5
1462,Salt Lake,1462,3192,0.221666664893000,6,63,57,38.831766917300001,22.162072885299999,123951.000000000000000,58,63,6,41
1463,Saluda,1463,1683,0.116874999065000,0,49,49,7.793226381460000,6.027765168760000,13116.000000000000000,43,6,4,7
1464,Sampson,1464,3536,0.245555553591000,0,62,62,9.424208144800000,7.420424146150000,33324.000000000000000,56,7,43,8
1465,San Augustine,1465,2077,0.144236109957000,0,39,39,1.346172363990000,4.033687111580000,2796.000000000000000,29,0,21,0
1466,San Benito,1466,5231,0.363263885983000,0,62,62,1.915503727780000,6.620017560980000,10020.000000000000000,56,0,34,0
1467,San Bernardino,1467,73981,5.137569403340000,0,63,63,3.630296968140000,11.631827225700000,268573.000000000000000,61,0,49,0
1468,San Diego,1468,15344,1.065555547030000,0,63,63,16.022940563100001,22.759610382500000,245856.000000000000000,61,0,46,5
1469,San Francisco,1469,188,0.013055555451100,0,63,63,61.702127659600002,5.662173455400000,11600.000000000000000,12,63,0,63
1470,San Jacinto,1470,2200,0.152777776556000,0,51,51,6.695000000000000,6.385080087770000,14729.000000000000000,47,5,33,6
1471,San Joaquin,1471,5444,0.378055552531000,0,63,63,20.572924320399999,19.502840130399999,111999.000000000000000,61,5,45,11
1472,San Juan,1472,53177,3.692847192680000,0,63,63,1.194708238520000,5.137619396480000,63531.000000000000000,61,0,53,0
1473,San Luis Obispo,1473,12247,0.850486104307000,0,63,63,4.180044092430000,10.472997558599999,51193.000000000000000,61,0,54,0
1474,San Mateo,1474,1712,0.118888887938000,0,63,63,25.393107476600001,24.710194539400000,43473.000000000000000,61,63,42,10
1475,San Miguel,1475,22511,1.563263876380000,0,62,62,0.397183599129000,3.135089329250000,8941.000000000000000,52,0,32,0
1476,San Patricio,1476,2423,0.168263887543000,0,63,63,11.359471729299999,15.149330965200001,27524.000000000000000,60,0,32,7
1477,San Saba,1477,4059,0.281874997745000,0,41,41,0.399605814240000,2.813398387650000,1622.000000000000000,29,0,19,0
1478,Sanborn,1478,2357,0.163680554246000,0,20,20,0.895630038184000,2.630096119130000,2111.000000000000000,16,0,14,0
1479,Sanders,1479,12415,0.862152770881000,0,20,20,0.318888441402000,1.679003037820000,3959.000000000000000,18,0,4,0
1480,Sandoval,1480,13766,0.955972214574000,0,63,63,2.378250762750000,8.173520640100000,32739.000000000000000,61,0,44,0
1481,Sandusky,1481,1648,0.114444443529000,0,60,60,17.516383495100001,12.387394686300000,28867.000000000000000,56,9,6,12
1482,Sangamon,1482,3446,0.239305553641000,0,63,63,16.376668601300000,17.438234289499999,56434.000000000000000,60,6,41,9
1483,Sanilac,1483,4001,0.277847219999000,0,51,51,7.666833291680000,5.357102533790000,30675.000000000000000,47,6,40,7
1484,Sanpete,1484,6266,0.435138885408000,0,57,57,2.404085541020000,6.258385442860000,15064.000000000000000,52,0,38,0
1485,Santa Barbara,1485,10081,0.700069438844000,0,63,63,5.419799623050000,12.539667870800001,54637.000000000000000,61,0,49,0
1486,Santa Clara,1486,4891,0.339652775061000,0,63,63,21.275812717200001,24.618449781599999,104060.000000000000000,61,0,32,7
1487,Santa Cruz,1487,6126,0.425416663263000,0,63,63,6.348351289590000,13.006268223999999,38890.000000000000000,61,0,51,0
1488,Santa Fe,1488,7076,0.491388884958000,0,63,63,4.956613906160000,11.261898929799999,35073.000000000000000,61,0,47,0
1489,Santa Rosa,1489,3633,0.252291664648000,0,62,62,10.102119460500001,15.810910545800001,36701.000000000000000,59,0,62,5
1490,Sarasota,1490,1985,0.137847221119000,0,63,63,30.418639798499999,23.900708865999999,60381.000000000000000,61,5,40,23
1491,Saratoga,1491,3457,0.240069442524000,0,61,61,18.115128724300000,16.908610883300000,62624.000000000000000,58,0,61,11
1492,Sargent,1492,3718,0.258194442379000,0,41,41,1.853146853150000,4.284773514730000,6890.000000000000000,34,0,28,0
1493,Sarpy,1493,977,0.067847221679400,8,63,55,34.815762538400001,20.423230127000000,34015.000000000000000,56,63,31,30
1494,Sauk,1494,3511,0.243819442494000,0,62,62,13.048704072900000,12.757121104699999,45814.000000000000000,59,6,46,8
1495,Saunders,1495,3028,0.210277776096000,0,53,53,6.658190224570000,6.153615504630000,20161.000000000000000,47,0,31,6
1496,Sawyer,1496,5808,0.403333330107000,0,56,56,2.630337465560000,5.622712796990000,15277.000000000000000,49,0,24,0
1497,Schenectady,1497,864,0.059999999520000,6,63,57,26.719907407400001,20.597223653000000,23086.000000000000000,58,9,33,15
1498,Schleicher,1498,4678,0.324861108512000,0,25,25,0.285805899957000,1.781506675540000,1337.000000000000000,20,0,18,0
1499,Schley,1499,614,0.042638888547800,0,27,27,2.043973941370000,4.749389246450000,1255.000000000000000,21,0,12,0
1500,Schoharie,1500,2560,0.177777776356000,0,48,48,6.360937500000000,6.454603908920000,16284.000000000000000,44,0,4,6
1501,Schoolcraft,1501,5335,0.370486108147000,0,50,50,1.179194001870000,4.098155813880000,6291.000000000000000,44,0,25,0
1502,Schuyler,1502,4338,0.301249997590000,0,47,47,3.772245274320000,5.278438494420000,16364.000000000000000,41,0,27,0
1503,Schuylkill,1503,3115,0.216319442714000,5,58,53,16.265489566599999,11.482661087900000,50667.000000000000000,54,9,5,11
1504,Scioto,1504,2399,0.166597220889000,0,59,59,9.088370154230001,12.071367352799999,21803.000000000000000,55,0,5,7
1505,Scotland,1505,2906,0.201805553941000,0,61,61,6.309704060560000,10.398582185800000,18336.000000000000000,56,0,43,0
1506,Scott,1506,20216,1.403888877660000,0,63,63,8.938810842900001,14.031554180300001,180707.000000000000000,61,0,52,5
1507,Scotts Bluff,1507,3065,0.212847220519000,0,63,63,6.606525285480000,11.789251463899999,20249.000000000000000,60,0,48,0
1508,Screven,1508,2355,0.163541665358000,0,46,46,2.674309978770000,4.771785253200000,6298.000000000000000,31,0,22,0
1509,Scurry,1509,3242,0.225138887088000,0,60,60,3.197409006790000,8.491779568820000,10366.000000000000000,56,0,4,0
1510,Searcy,1510,2510,0.174305554161000,0,35,35,0.866533864542000,3.126565828880000,2175.000000000000000,27,0,15,0
1511,Sebastian,1511,2006,0.139305554441000,0,63,63,13.372881355900001,18.416840184100000,26826.000000000000000,61,0,34,6
1512,Sedgwick,1512,6041,0.419513885533000,0,63,63,14.825525575200000,21.170687227300000,89561.000000000000000,61,0,4,6
1513,Seminole,1513,4486,0.311527775286000,0,63,63,14.516941596100001,21.425378868500001,65123.000000000000000,60,0,43,6
1514,Seneca,1514,3777,0.262291664568000,0,58,58,12.007413291000001,10.074199075199999,45352.000000000000000,55,8,36,9
1515,Sequatchie,1515,982,0.068194443898900,0,46,46,5.730142566190000,6.979420416360000,5627.000000000000000,38,0,22,5
1516,Sequoyah,1516,2645,0.183680554086000,0,62,62,8.022306238190000,9.405136430620001,21219.000000000000000,57,0,41,6
1517,Sevier,1517,11749,0.815902771251000,0,63,63,4.105711124350000,9.946485060110000,48238.000000000000000,61,0,63,0
1518,Seward,1518,4754,0.330138886248000,0,62,62,4.810685738330000,8.505728441210000,22870.000000000000000,60,0,38,0
1519,Shackelford,1519,3314,0.230138887048000,0,42,42,0.632468316234000,3.082762362020000,2096.000000000000000,30,0,21,0
1520,Shannon,1520,12445,0.864236104197000,0,49,49,0.869425472077000,3.310220320320000,10820.000000000000000,44,0,29,0
1521,Sharkey,1521,1561,0.108402776911000,0,36,36,1.305573350420000,4.120637697790000,2038.000000000000000,28,0,17,0
1522,Sharp,1522,2249,0.156180554306000,0,34,34,2.422409959980000,5.444604026050000,5448.000000000000000,29,0,27,0
1523,Shasta,1523,15401,1.069513880330000,0,63,63,2.400883059540000,8.444285095960000,36976.000000000000000,61,0,51,0
1524,Shawano,1524,3845,0.267013886753000,0,56,56,10.534200260100000,7.476582473210000,40504.000000000000000,52,6,45,8
1525,Shawnee,1525,2168,0.150555554351000,0,63,63,18.602398524000002,19.693444733300002,40330.000000000000000,61,0,50,10
1526,Sheboygan,1526,2152,0.149444443249000,6,62,56,23.057156133800000,15.097883382099999,49619.000000000000000,57,11,51,17
1527,Shelby,1527,20830,1.446527766210000,0,63,63,13.659289486300001,18.239049783100000,284523.000000000000000,61,0,47,7
1528,Shenandoah,1528,1986,0.137916665563000,0,52,52,7.661631419940000,8.354814699180000,15216.000000000000000,48,0,39,6
1529,Sherburne,1529,1946,0.135138887808000,5,62,57,22.902363823200002,14.602676286900000,44568.000000000000000,58,12,62,18
1530,Sheridan,1530,36706,2.549027757390000,0,62,62,0.842014929439000,4.049040240890000,30907.000000000000000,59,0,46,0
1531,Sherman,1531,13453,0.934236103637000,0,58,58,0.776852746599000,3.617870196360000,10451.000000000000000,52,0,29,0
1532,Shiawassee,1532,2225,0.154513887653000,0,58,58,12.944719101100000,9.240414418680000,28802.000000000000000,53,8,46,10
1533,Shoshone,1533,11735,0.814930549036000,0,44,44,0.718363868769000,3.493888907880000,8430.000000000000000,40,0,31,0
1534,Sibley,1534,2556,0.177499998580000,0,50,50,8.032863849769999,6.122230440770000,20532.000000000000000,42,6,32,7
1535,Sierra,1535,19096,1.326111100500000,0,58,58,0.347088395475000,2.480247672030000,6628.000000000000000,50,0,19,0
1536,Silver Bow,1536,3118,0.216527776046000,0,63,63,5.969852469530000,12.764572300199999,18614.000000000000000,61,0,4,0
1537,Simpson,1537,2985,0.207291665008000,0,60,60,8.567169179230000,9.854260998450000,25573.000000000000000,58,6,58,6
1538,Sioux,1538,16538,1.148472213030000,0,61,61,2.368182367880000,6.187330072510000,39165.000000000000000,59,0,54,0
1539,Siskiyou,1539,25543,1.773819430250000,0,56,56,0.521551892887000,2.788895588030000,13322.000000000000000,51,0,23,0
1540,Sitka,1540,16624,1.154444435210000,0,37,37,0.110803657363000,1.479200916130000,1842.000000000000000,29,0,18,0
1541,Skagit,1541,8044,0.558611106642000,0,57,57,3.923172550970000,9.017873576320000,31558.000000000000000,55,0,36,0
1542,Skagway-Yakutat-Angoon,1542,75553,5.246736069140000,0,14,14,0.013540163858500,0.358258220499000,1023.000000000000000,10,0,6,0
1543,Skamania,1543,7247,0.503263884863000,0,31,31,0.668690492618000,2.332435359990000,4846.000000000000000,25,0,21,0
1544,Slope,1544,5341,0.370902774811000,0,21,21,0.171690694626000,1.378245918220000,917.000000000000000,17,0,20,0
1545,Smith,1545,10396,0.721944438669000,0,63,63,7.816852635630000,12.480362749099999,81264.000000000000000,61,0,4,5
1546,Smyth,1546,1699,0.117986110167000,0,54,54,5.071218363740000,8.169567791000000,8616.000000000000000,46,0,39,0
1547,Snohomish,1547,9434,0.655138883648000,0,63,63,10.256412974300000,17.153834938799999,96759.000000000000000,61,0,4,0
1548,Snyder,1548,1331,0.092430554816100,0,51,51,9.617580766340000,8.913826899829999,12801.000000000000000,47,6,34,7
1549,Socorro,1549,24208,1.681111097660000,0,62,62,0.311467283543000,2.419315455260000,7540.000000000000000,49,0,22,0
1550,Solano,1550,3232,0.224444442649000,0,63,63,18.871596534700000,19.444988668899999,60993.000000000000000,61,6,4,8
1551,Somerset,1551,24340,1.690277764260000,0,63,63,5.581717337720000,12.291007970000001,135859.000000000000000,61,0,63,0
1552,Somervell,1552,704,0.048888888497800,0,53,53,7.430397727270000,9.958478392170001,5231.000000000000000,44,0,26,5
1553,Sonoma,1553,6151,0.427152774361000,0,63,63,9.897740204840000,15.567833843900001,60881.000000000000000,62,0,3,5
1554,Southampton,1554,2246,0.155972220974000,0,61,61,5.841941228850000,6.423912124910000,13121.000000000000000,44,0,33,5
1555,Southeast Fairbanks,1555,178075,12.366319345499999,0,60,60,0.114513547663000,1.593230872080000,20392.000000000000000,55,0,55,0
1556,Spalding,1556,726,0.050416666263300,6,62,56,26.944903581300000,15.712455629400001,19562.000000000000000,57,15,41,22
1557,Spartanburg,1557,3010,0.209027776106000,0,63,63,28.190697674399999,19.432518380499999,84854.000000000000000,60,63,0,21
1558,Spencer,1558,2279,0.158263887623000,0,60,60,9.057481351470001,7.663372591980000,20642.000000000000000,48,6,48,7
1559,Spink,1559,6483,0.450208329732000,0,53,53,1.497609131570000,4.153626912290000,9709.000000000000000,43,0,23,0
1560,Spokane,1560,7857,0.545624995635000,0,63,63,16.505154639200001,18.029214343400000,129681.000000000000000,61,0,4,9
1561,Spotsylvania,1561,1600,0.111111110222000,5,63,58,16.485624999999999,16.122997344100000,26377.000000000000000,59,6,44,9
1562,Stafford,1562,4069,0.282569442184000,0,63,63,7.568935856480000,15.219810865600000,30798.000000000000000,61,0,4,0
1563,Stanislaus,1563,5758,0.399861107912000,0,63,63,13.311913859000001,18.027813228300001,76650.000000000000000,61,0,40,6
1564,Stanley,1564,6369,0.442291663128000,0,60,60,0.567593028733000,3.701178265480000,3615.000000000000000,45,0,19,0
1565,Stanly,1565,1503,0.104374999165000,0,62,62,14.353293413199999,11.303806823400000,21573.000000000000000,58,8,47,10
1566,Stanton,1566,4345,0.301736108697000,0,54,54,1.197008055240000,4.003604851600000,5201.000000000000000,42,0,25,0
1567,Stark,1567,9367,0.650486105907000,0,63,63,12.674388811800000,17.694158891400001,118721.000000000000000,60,0,46,6
1568,Starke,1568,1271,0.088263888182800,0,50,50,10.039339103100000,6.136400855240000,12760.000000000000000,43,6,31,9
1569,Starr,1569,4131,0.286874997705000,0,61,61,5.189300411520000,10.650086595299999,21437.000000000000000,59,0,39,0
1570,Staunton,1570,77,0.005347222179440,25,59,34,47.480519480500000,9.103460722860000,3656.000000000000000,29,59,25,48
1571,Stearns,1571,5975,0.414930552236000,0,63,63,14.946610878700000,12.480451451400000,89306.000000000000000,60,7,5,10
1572,Steele,1572,4977,0.345624997235000,0,63,63,5.568414707660000,10.477709193900001,27714.000000000000000,60,0,35,0
1573,Stephens,1573,7220,0.501388884878000,0,62,62,4.607756232690000,9.382847892710000,33268.000000000000000,60,0,49,0
1574,Stephenson,1574,2263,0.157152776521000,6,61,55,12.422889969100000,9.941061271540001,28113.000000000000000,56,8,61,9
1575,Sterling,1575,3263,0.226597220409000,0,25,25,0.800490346307000,2.928461538060000,2612.000000000000000,22,0,4,0
1576,Steuben,1576,7043,0.489097218309000,0,56,56,8.659520090870000,9.524291556730001,60989.000000000000000,53,0,56,7
1577,Stevens,1577,16735,1.162152768480000,0,58,58,2.594442784580000,5.628953721500000,43418.000000000000000,56,0,58,0
1578,Stewart,1578,3520,0.244444442489000,0,42,42,3.365340909090000,5.715414056600000,11846.000000000000000,36,0,37,0
1579,Stillwater,1579,7731,0.536874995705000,0,44,44,0.695899624887000,3.007042568400000,5380.000000000000000,37,0,29,0
1580,Stoddard,1580,3127,0.217152776041000,0,59,59,3.955228653660000,7.166433232360000,12368.000000000000000,53,0,29,0
1581,Stokes,1581,1706,0.118472221274000,0,60,60,9.723915592030000,8.266124752950001,16589.000000000000000,52,6,34,8
1582,Stone,1582,5747,0.399097219029000,0,59,59,4.990777797110000,7.933455087570000,28682.000000000000000,56,0,45,5
1583,Stonewall,1583,3276,0.227499998180000,0,24,24,0.277777777778000,1.949235332860000,910.000000000000000,21,0,10,0
1584,Storey,1584,1031,0.071597221649400,0,46,46,6.234723569350000,7.879499662620000,6428.000000000000000,41,0,20,5
1585,Story,1585,2319,0.161041665378000,0,62,62,15.156532988400000,13.358560306899999,35148.000000000000000,59,6,41,10
1586,Strafford,1586,1577,0.109513888013000,0,61,61,20.559923906200002,16.013005715799999,32423.000000000000000,58,8,61,14
1587,Stutsman,1587,10164,0.705833327687000,0,62,62,2.114817001180000,6.523057283530000,21495.000000000000000,60,0,58,0
1588,Sublette,1588,20241,1.405624988760000,0,47,47,0.816264018576000,3.342108546320000,16522.000000000000000,41,0,37,0
1589,Suffolk,1589,5485,0.380902774731000,0,63,63,36.604010938899997,22.248967944899999,200773.000000000000000,61,63,4,37
1590,Sullivan,1590,14103,0.979374992165000,0,62,62,8.279798624410001,11.446077331600000,116770.000000000000000,60,0,4,6
1591,Sully,1591,4575,0.317708330792000,0,31,31,0.330491803279000,2.091580644920000,1512.000000000000000,26,0,14,0
1592,Summers,1592,1391,0.096597221449400,0,23,23,1.550682961900000,3.475929022200000,2157.000000000000000,19,0,13,0
1593,Summit,1593,11570,0.803472215794000,0,63,63,11.370267934299999,19.762027993200000,131554.000000000000000,61,0,4,0
1594,Sumner,1594,6537,0.453958329702000,0,61,61,8.440569068380000,14.784863621400000,55176.000000000000000,59,0,4,0
1595,Sumter,1595,9527,0.661597216929000,0,63,63,9.294006507820001,13.873029654600000,88544.000000000000000,61,0,45,6
1596,Sunflower,1596,2541,0.176458331922000,0,60,60,4.846910665090000,8.588531205040001,12316.000000000000000,57,0,36,0
1597,Surry,1597,3090,0.214583331617000,0,63,63,10.597087378599999,10.626360545500001,32745.000000000000000,61,6,53,7
1598,Susquehanna,1598,3319,0.230486109267000,0,35,35,9.886110274180000,4.468123841950000,32812.000000000000000,32,8,34,9
1599,Sussex,1599,7694,0.534305551281000,0,63,63,16.231479074599999,14.251330939800001,124885.000000000000000,61,0,63,11
1600,Sutter,1600,2356,0.163611109802000,0,63,63,7.277164685910000,11.249523880900000,17145.000000000000000,58,0,40,5
1601,Sutton,1601,5000,0.347222219444000,0,49,49,0.453200000000000,3.008157203340000,2266.000000000000000,34,0,18,0
1602,Suwannee,1602,2424,0.168333331987000,0,58,58,7.528877887790000,6.821993485080000,18250.000000000000000,51,5,27,6
1603,Swain,1603,1999,0.138819443334000,0,53,53,2.377188594300000,6.057321641840000,4752.000000000000000,43,0,22,0
1604,Sweet Grass,1604,8055,0.559374995525000,0,30,30,0.320173805090000,1.885001461490000,2579.000000000000000,24,0,24,0
1605,Sweetwater,1605,42233,2.932847198760000,0,63,63,1.227878673080000,5.223616740140000,51857.000000000000000,61,0,53,0
1606,Swift,1606,3204,0.222499998220000,0,55,55,4.660112359550000,7.414953982270000,14931.000000000000000,50,0,27,0
1607,Swisher,1607,3276,0.227499998180000,0,56,56,1.296398046400000,4.743133250630000,4247.000000000000000,42,0,17,0
1608,Switzerland,1608,880,0.061111110622200,0,58,58,8.946590909090000,10.395720807400000,7873.000000000000000,49,6,43,6
1609,Talbot,1609,2507,0.174097220829000,0,61,61,6.584762664540000,9.221615273170000,16508.000000000000000,56,0,32,6
1610,Taliaferro,1610,709,0.049236110717200,0,14,14,1.098730606490000,2.635091618630000,779.000000000000000,12,0,14,0
1611,Talladega,1611,2784,0.193333331787000,0,61,61,13.427442528700000,13.322661094200001,37382.000000000000000,58,0,51,9
1612,Tallahatchie,1612,2419,0.167986109767000,0,43,43,1.937577511370000,4.927988008720000,4687.000000000000000,35,0,27,0
1613,Tallapoosa,1613,2727,0.189374998485000,0,61,61,6.526219288600000,9.766505315630001,17797.000000000000000,56,0,47,6
1614,Tama,1614,2954,0.205138887248000,0,54,54,8.049424509140000,6.092515804040000,23778.000000000000000,47,6,37,6
1615,Taney,1615,2457,0.170624998635000,0,63,63,8.097680097680000,14.445306963700000,19896.000000000000000,61,0,36,0
1616,Tangipahoa,1616,2920,0.202777776156000,0,63,63,15.710958904100000,15.861451173400001,45876.000000000000000,60,6,46,8
1617,Taos,1617,8296,0.576111106502000,0,61,61,1.381870781100000,5.163856023970000,11464.000000000000000,55,0,32,0
1618,Tarrant,1618,3193,0.221736109337000,7,63,56,57.402756028799999,11.880447052099999,183287.000000000000000,57,63,8,63
1619,Tate,1619,1512,0.104999999160000,0,59,59,8.398809523810000,8.179554046700000,12699.000000000000000,52,6,24,7
1620,Tattnall,1620,1739,0.120763887923000,0,56,56,6.518688901670000,8.403706246180001,11336.000000000000000,49,0,43,5
1621,Taylor,1621,16397,1.138680546450000,0,63,63,4.943831188630000,10.366449336700001,81064.000000000000000,62,0,3,0
1622,Tazewell,1622,4561,0.316736108577000,0,63,63,12.907257180400000,15.807600669799999,58870.000000000000000,60,0,43,7
1623,Tehama,1623,11593,0.805069438004000,0,63,63,1.410678857930000,5.359497108920000,16354.000000000000000,59,0,33,0
1624,Telfair,1624,1573,0.109236110237000,0,58,58,2.441830896380000,7.843994124090000,3841.000000000000000,47,0,23,0
1625,Teller,1625,2170,0.150694443239000,0,56,56,4.680184331800000,8.842191690020000,10156.000000000000000,54,0,30,0
1626,Tensas,1626,2290,0.159027776506000,0,15,15,0.725327510917000,2.269239047220000,1661.000000000000000,13,0,13,0
1627,Terrebonne,1627,4920,0.341666663933000,0,63,63,7.697560975610000,13.746100487200000,37872.000000000000000,61,0,37,4
1628,Terrell,1628,9468,0.657499994740000,0,57,57,0.600549218420000,3.251746746220000,5686.000000000000000,45,0,21,0
1629,Terry,1629,3162,0.219583331577000,0,63,63,1.734029095510000,6.408242006460000,5483.000000000000000,53,0,24,0
1630,Teton,1630,29766,2.067083316800000,0,60,60,0.726936773500000,3.410662569940000,21638.000000000000000,54,0,46,0
1631,Texas,1631,12104,0.840555548831000,0,62,62,1.697868473230000,5.352774025920000,20551.000000000000000,58,0,41,0
1632,Thayer,1632,2268,0.157499998740000,0,47,47,2.217813051150000,5.568255339660000,5030.000000000000000,37,0,23,0
1633,Thomas,1633,9013,0.625902772771000,0,62,62,2.638744036390000,7.637142523260000,23783.000000000000000,60,0,41,0
1634,Throckmorton,1634,3292,0.228611109282000,0,18,18,0.173754556501000,1.303865222380000,572.000000000000000,14,0,11,0
1635,Thurston,1635,4855,0.337152775081000,0,62,62,10.589083419200000,14.251653355400000,51410.000000000000000,60,0,49,6
1636,Tift,1636,945,0.065624999475000,0,63,63,17.460317460300001,16.067475508299999,16500.000000000000000,58,7,43,10
1637,Tillamook,1637,4721,0.327847219599000,0,43,43,1.313492904050000,3.755727970280000,6201.000000000000000,35,0,21,0
1638,Tillman,1638,3219,0.223541664878000,0,52,52,1.078595837220000,4.361681663270000,3472.000000000000000,38,0,15,0
1639,Tioga,1639,6757,0.469236107357000,0,52,52,6.064525677080000,6.842093756610000,40978.000000000000000,49,0,48,6
