OID_,NAME_2,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,Saint James,1447,10613,663312500.000000000000000,0.000000000000000,316.944458008000026,316.944458008000026,2.122836344910000,11.919593412999999,22529.662128600000869
,Saint John the Baptist,1448,14512,907000000.000000000000000,0.000000000000000,514.641967773000033,514.641967773000033,3.221866701900000,19.904969838000000,46755.729577999998583
,Saint Johns,1449,27214,1700875000.000000000000000,0.000000000000000,455.687438965000013,455.687438965000013,8.549066484640001,25.464929462099999,232654.295313000009628
,Saint Joseph,1450,40651,2540687500.000000000000000,0.000000000000000,519.618896483999947,519.618896483999947,7.993298602860000,27.079705593100002,324935.581505000009201
,Saint Landry,1451,38958,2434875000.000000000000000,0.000000000000000,256.092620850000003,256.092620850000003,2.044491101540000,10.109048175500000,79649.284333799994783
,Saint Lawrence,1452,114488,7155500000.000000000000000,0.000000000000000,812.789550781000003,812.789550781000003,0.961629931398000,8.750699149220001,110095.087585999994189
,Saint Louis,1453,304505,19031562500.000000000000000,0.000000000000000,2303.499267579999923,2303.499267579999923,4.853163946950000,26.710814524900002,1477812.687669999897480
,Saint Lucie,1454,23981,1498812500.000000000000000,0.000000000000000,1101.528198239999938,1101.528198239999938,13.675997918400000,36.451752970400001,327964.106081000005361
,Saint Martin,1455,34009,2125562500.000000000000000,0.000000000000000,341.725799560999974,341.725799560999974,1.580696205750000,8.661050796590001,53757.897261199999775
,Saint Mary,1456,28614,1788375000.000000000000000,0.000000000000000,317.040039062999995,317.040039062999995,1.913048488020000,13.164687340200000,54739.969436300001689
,Saint Mary's,1457,15024,939000000.000000000000000,0.000000000000000,444.131408690999990,444.131408690999990,7.635481202430000,22.279532381500001,114715.469584999998915
,Saint Tammany,1458,46284,2892750000.000000000000000,0.000000000000000,472.994781493999994,472.994781493999994,5.525796094260000,20.761167128200000,255755.946426999988034
,Sainte Genevieve,1459,21215,1325937500.000000000000000,0.000000000000000,121.320381165000001,121.320381165000001,0.869237575801000,4.871782648370000,18440.875170600000274
,Salem,1460,15147,946687500.000000000000000,0.000000000000000,388.373138428000004,388.373138428000004,5.965217174940000,20.376998113799999,90355.144548800002667
,Saline,1461,131790,8236875000.000000000000000,0.000000000000000,476.825653075999981,476.825653075999981,1.800052237470000,11.588072250800000,237228.884377000009408
,Salt Lake,1462,33410,2088125000.000000000000000,0.000000000000000,2006.184814449999976,2006.184814449999976,32.656012038500002,76.086566311699997,1091037.362209999933839
,Saluda,1463,19251,1203187500.000000000000000,0.000000000000000,309.233581543000014,309.233581543000014,1.048982158600000,5.743092654010000,20193.955535199998849
,Sampson,1464,39864,2491500000.000000000000000,0.000000000000000,243.558746337999992,243.558746337999992,1.626625615380000,6.994277845680000,64843.803531600002316
,San Augustine,1465,24488,1530500000.000000000000000,0.000000000000000,128.596420287999990,128.596420287999990,0.356119876654000,2.844862265300000,8720.663539499999388
,San Benito,1466,57767,3610437500.000000000000000,0.000000000000000,579.064086913999972,579.064086913999972,0.960243620330000,13.125230002100000,55470.393215600000985
,San Bernardino,1467,835689,52230562500.000000000000000,0.000000000000000,1691.236816410000074,1691.236816410000074,2.635811312080000,24.076579603799999,2202718.519580000080168
,San Diego,1468,176652,11040750000.000000000000000,0.000000000000000,5210.892578130000402,5210.892578130000402,18.421852687400001,73.715691058499999,3254257.120939999818802
,San Francisco,1469,2006,125375000.000000000000000,0.000000000000000,4798.855468750000000,4798.855468750000000,407.919443188999992,419.897273717000019,818286.403036999981850
,San Jacinto,1470,26030,1626875000.000000000000000,0.000000000000000,296.695678711000028,296.695678711000028,1.095523920170000,6.670800202910000,28516.487642100000812
,San Joaquin,1471,59234,3702125000.000000000000000,0.000000000000000,1185.375000000000000,1185.375000000000000,12.646281140599999,52.417877581900001,749089.817082999972627
,San Juan,1472,582015,36375937500.000000000000000,0.000000000000000,462.287322997999979,462.287322997999979,0.291352242916000,4.462184744950000,169571.375660999998217
,San Luis Obispo,1473,137367,8585437500.000000000000000,0.000000000000000,2010.208984379999947,2010.208984379999947,2.029643547650000,18.961223998099999,278806.045210000011139
,San Mateo,1474,18586,1161625000.000000000000000,0.000000000000000,1671.339233400000012,1671.339233400000012,38.096585132199998,102.427664875000005,708063.131267999997362
,San Miguel,1475,249727,15607937500.000000000000000,0.000000000000000,350.679870605000019,350.679870605000019,0.145152433543000,3.345382136230000,36248.481771300001128
,San Patricio,1476,29409,1838062500.000000000000000,0.000000000000000,495.850646972999982,495.850646972999982,2.132659479490000,13.429226978499999,62719.382632399996510
,San Saba,1477,47300,2956250000.000000000000000,0.000000000000000,230.049316406000003,230.049316406000003,0.127596392285000,2.384833196980000,6035.309355059999689
,Sanborn,1478,23753,1484562500.000000000000000,0.000000000000000,71.801223754899993,71.801223754899993,0.092648260030800,1.175802977190000,2200.674120510000193
,Sanders,1479,115197,7199812500.000000000000000,0.000000000000000,127.510055542000003,127.510055542000003,0.103388688142000,1.580947268060000,11910.066707899999528
,Sandoval,1480,154330,9645625000.000000000000000,0.000000000000000,782.960144043000014,782.960144043000014,1.010505254110000,11.152492454200001,155951.275866999989375
,Sandusky,1481,17102,1068875000.000000000000000,0.000000000000000,294.913940430000025,294.913940430000025,3.526525804370000,14.764317196800000,60310.644306299996970
,Sangamon,1482,36293,2268312500.000000000000000,0.000000000000000,598.669189452999944,598.669189452999944,5.505346132350000,23.109790644299999,199805.527181000012206
,Sanilac,1483,39961,2497562500.000000000000000,0.000000000000000,178.818511962999992,178.818511962999992,1.045187666470000,5.177710001570000,41766.744339899996703
,Sanpete,1484,66680,4167500000.000000000000000,0.000000000000000,1656.208374020000065,1656.208374020000065,0.457043682215000,8.491582841860000,30475.672730099999171
,Santa Barbara,1485,114305,7144062500.000000000000000,0.000000000000000,2361.367187500000000,2361.367187500000000,3.763793260530000,32.429991091200002,430220.388644999999087
,Santa Clara,1486,53601,3350062500.000000000000000,0.000000000000000,1779.432739260000062,1779.432739260000062,33.860480881199997,100.846424419000002,1814955.635710000060499
,Santa Cruz,1487,70479,4404937500.000000000000000,0.000000000000000,1027.994628910000074,1027.994628910000074,4.521612452860000,28.823585246600000,318678.724065000016708
,Santa Fe,1488,79293,4955812500.000000000000000,0.000000000000000,590.571105956999986,590.571105956999986,1.896340284850000,14.068125357700000,150366.510207000013907
,Santa Rosa,1489,42695,2668437500.000000000000000,0.000000000000000,1736.074707029999900,1736.074707029999900,3.957989323680000,17.711784398100001,168986.354174999985844
,Sarasota,1490,24103,1506437500.000000000000000,0.000000000000000,513.974243163999972,513.974243163999972,16.762622381300002,35.866046498800003,404029.487257000000682
,Saratoga,1491,34697,2168562500.000000000000000,0.000000000000000,636.509826660000044,636.509826660000044,6.504579210360000,21.068989872600000,225689.384862000006251
,Sargent,1492,35804,2237750000.000000000000000,0.000000000000000,64.054718017599996,64.054718017599996,0.099000859082600,1.384433147250000,3544.626758590000009
,Sarpy,1493,10288,643000000.000000000000000,0.000000000000000,563.298461913999972,563.298461913999972,17.169900000399998,47.400779589400003,176643.931203999993159
,Sauk,1494,35217,2201062500.000000000000000,0.000000000000000,395.156951903999982,395.156951903999982,1.846480418270000,10.794268773100001,65027.500890099996468
,Saunders,1495,31391,1961937500.000000000000000,0.000000000000000,187.171936034999987,187.171936034999987,0.670655637216000,5.527468753610000,21052.551107800001773
,Sawyer,1496,55869,3491812500.000000000000000,0.000000000000000,299.030487060999974,299.030487060999974,0.296331042754000,3.021646929520000,16555.719027600000118
,Schenectady,1497,8736,546000000.000000000000000,0.000000000000000,852.911621093999997,852.911621093999997,17.992363534500001,51.138017051699997,157181.287837999989279
,Schleicher,1498,54874,3429625000.000000000000000,0.000000000000000,131.166473389000004,131.166473389000004,0.067881474396300,1.565564612130000,3724.928026019999834
,Schley,1499,7031,439437500.000000000000000,0.000000000000000,109.695411682000000,109.695411682000000,0.814738477702000,4.910063658240000,5728.426236719999906
,Schoharie,1500,25922,1620125000.000000000000000,0.000000000000000,641.965942382999970,641.965942382999970,1.272414366250000,8.275295429130001,32983.525201999997080
,Schoolcraft,1501,50857,3178562500.000000000000000,0.000000000000000,161.413436890000014,161.413436890000014,0.161201589809000,2.219142737150000,8198.229252900000574
,Schuyler,1502,45061,2816312500.000000000000000,0.000000000000000,401.786956787000008,401.786956787000008,0.663505394251000,4.626746862450000,29898.216570399999910
,Schuylkill,1503,32492,2030750000.000000000000000,0.000000000000000,696.197448730000019,696.197448730000019,4.488618292360000,21.164331809000000,145844.185555000003660
,Scioto,1504,25673,1604562500.000000000000000,0.000000000000000,520.251464843999997,520.251464843999997,3.071029403360000,15.820173671299999,78842.537872500004596
,Scotland,1505,31248,1953000000.000000000000000,0.000000000000000,329.173950194999975,329.173950194999975,1.296957781510000,7.897363832200000,40527.336756600001536
,Scott,1506,220292,13768250000.000000000000000,0.000000000000000,730.455383300999983,730.455383300999983,2.430621080800000,14.845619008500000,535446.379131000023335
,Scotts Bluff,1507,31118,1944875000.000000000000000,0.000000000000000,313.845214843999997,313.845214843999997,1.177450730010000,9.448093497630000,36639.911816300002101
,Screven,1508,27266,1704125000.000000000000000,0.000000000000000,217.406524657999995,217.406524657999995,0.516461267619000,3.759388592290000,14081.832922899999176
,Scurry,1509,37786,2361625000.000000000000000,0.000000000000000,434.163696288999972,434.163696288999972,0.450592736962000,6.058911595560000,17026.097158799999306
,Searcy,1510,27775,1735937500.000000000000000,0.000000000000000,79.090232849100005,79.090232849100005,0.293097022010000,2.198535195430000,8140.769786339999882
,Sebastian,1511,22590,1411875000.000000000000000,0.000000000000000,673.204101562999995,673.204101562999995,5.754979686230000,22.891595836099999,130004.991112000003341
,Sedgwick,1512,64904,4056500000.000000000000000,0.000000000000000,1112.125610349999988,1112.125610349999988,8.014406568040000,30.586193575199999,520167.043891999986954
,Seminole,1513,51783,3236437500.000000000000000,0.000000000000000,630.178100586000028,630.178100586000028,9.434660503560000,33.955273575500001,488555.024855999974534
,Seneca,1514,39009,2438062500.000000000000000,0.000000000000000,328.556854247999979,328.556854247999979,2.327548739910000,11.842517374200000,90795.348795099998824
,Sequatchie,1515,11050,690625000.000000000000000,0.000000000000000,217.187515259000008,217.187515259000008,1.418051375010000,7.209121843450000,15669.467693900000086
,Sequoyah,1516,29780,1861250000.000000000000000,0.000000000000000,220.667755126999992,220.667755126999992,1.471903833920000,7.993214451160000,43833.296174000002793
,Sevier,1517,129040,8065000000.000000000000000,0.000000000000000,409.310943603999988,409.310943603999988,1.077458071640000,7.640874118300000,139035.189564000000246
,Seward,1518,50640,3165000000.000000000000000,0.000000000000000,488.883636475000003,488.883636475000003,0.783801915519000,8.422476106130000,39691.729001899999275
,Shackelford,1519,38395,2399687500.000000000000000,0.000000000000000,101.448875427000004,101.448875427000004,0.088826257901600,1.619306816530000,3410.484172129999934
,Shannon,1520,128204,8012750000.000000000000000,0.000000000000000,252.196990967000005,252.196990967000005,0.174402767285000,2.755366505280000,22359.132377000001725
,Sharkey,1521,17993,1124562500.000000000000000,0.000000000000000,119.732093810999999,119.732093810999999,0.234172230609000,3.092352703240000,4213.460945339999853
,Sharp,1522,24711,1544437500.000000000000000,0.000000000000000,195.883255004999995,195.883255004999995,0.688283061233000,3.805236406280000,17008.162726099999418
,Shasta,1523,159975,9998437500.000000000000000,0.000000000000000,467.194244384999990,467.194244384999990,1.143062935250000,10.026090376399999,182861.493067000003066
,Shawano,1524,37671,2354437500.000000000000000,0.000000000000000,322.669616699000017,322.669616699000017,1.111486361550000,6.767309975820000,41870.802726000001712
,Shawnee,1525,22974,1435875000.000000000000000,0.000000000000000,465.131927490000010,465.131927490000010,7.837732009590000,27.064426978099998,180064.055187999998452
,Sheboygan,1526,21325,1332812500.000000000000000,0.000000000000000,942.333129882999970,942.333129882999970,5.359966630750000,23.304531231500000,114301.288400999997975
,Shelby,1527,227981,14248812500.000000000000000,0.000000000000000,2866.764648440000201,2866.764648440000201,5.978555588150000,26.609641507199999,1362997.081539999926463
,Shenandoah,1528,21263,1328937500.000000000000000,0.000000000000000,296.808105468999997,296.808105468999997,2.137897856330000,10.621564065399999,45458.122119200001180
,Sherburne,1529,18640,1165000000.000000000000000,0.000000000000000,431.135528564000026,431.135528564000026,5.511375078370000,18.787971699100002,102732.031461000005947
,Sheridan,1530,357474,22342125000.000000000000000,0.000000000000000,355.513122559000010,355.513122559000010,0.117190658883000,2.670661799620000,41892.613593699999910
,Sherman,1531,140013,8750812500.000000000000000,0.000000000000000,149.726837157999995,149.726837157999995,0.100088162584000,1.942033383100000,14013.643907899999249
,Shiawassee,1532,22456,1403500000.000000000000000,0.000000000000000,305.556335449000017,305.556335449000017,3.100099692120000,12.611696515700000,69615.838686100003542
,Shoshone,1533,108993,6812062500.000000000000000,0.000000000000000,157.424453734999986,157.424453734999986,0.111320750656000,2.301251927480000,12133.182576200000767
,Sibley,1534,24712,1544500000.000000000000000,0.000000000000000,153.973648071000014,153.973648071000014,0.607434512075000,4.599693439320000,15010.921662400000059
,Sierra,1535,216058,13503625000.000000000000000,0.000000000000000,112.285079956000004,112.285079956000004,0.066174492556100,1.542919961970000,14297.528512700000647
,Silver Bow,1536,29824,1864000000.000000000000000,0.000000000000000,400.409912109000004,400.409912109000004,1.128701333060000,10.450732040100000,33662.388557300000684
,Simpson,1537,34356,2147250000.000000000000000,0.000000000000000,243.215667725000003,243.215667725000003,1.304093800170000,7.452512656970000,44803.446598599999561
,Sioux,1538,164937,10308562500.000000000000000,0.000000000000000,495.012817383000026,495.012817383000026,0.241685477722000,3.887894131340000,39862.877638999998453
,Siskiyou,1539,263264,16454000000.000000000000000,0.000000000000000,238.169952392999988,238.169952392999988,0.170008183569000,2.922725407690000,44757.034439100003510
,Sitka,1540,119714,7482125000.000000000000000,0.000000000000000,262.419677734000004,262.419677734000004,0.073542116639200,2.764300568970000,8804.020951349999450
,Skagit,1541,72719,4544937500.000000000000000,0.000000000000000,709.303955077999944,709.303955077999944,1.692661172690000,12.676877967499999,123088.627817000000505
,Skagway-Yakutat-Angoon,1542,530546,33159125000.000000000000000,0.000000000000000,118.240142821999996,118.240142821999996,0.006207301454250,0.447061311303000,3293.258957349999946
,Skamania,1543,69404,4337750000.000000000000000,0.000000000000000,159.201156615999992,159.201156615999992,0.163339291849000,2.334168036300000,11336.400211500000296
,Slope,1544,50772,3173250000.000000000000000,0.000000000000000,25.090084075899998,25.090084075899998,0.013946717059600,0.248480345792000,708.102718548999974
,Smith,1545,116515,7282187500.000000000000000,0.000000000000000,686.219726562999995,686.219726562999995,2.289673974560000,13.167101082700000,266781.363145000010263
,Smyth,1546,18708,1169250000.000000000000000,0.000000000000000,251.071105956999986,251.071105956999986,1.678145510650000,8.953047084590001,31394.746213300000818
,Snohomish,1547,87102,5443875000.000000000000000,0.000000000000000,1298.415283199999976,1298.415283199999976,8.782375866400001,36.828259936899997,764962.502714999951422
,Snyder,1548,13926,870375000.000000000000000,0.000000000000000,571.526672362999989,571.526672362999989,2.934755791500000,12.709182950900001,40869.409152400003222
,Socorro,1549,276745,17296562500.000000000000000,0.000000000000000,283.587860106999983,283.587860106999983,0.063962833570800,1.749553992630000,17701.394376500000362
,Solano,1550,35028,2189250000.000000000000000,0.000000000000000,1492.908325200000036,1492.908325200000036,11.965830891300000,49.201402905999998,419139.124461000028532
,Somerset,1551,240622,15038875000.000000000000000,0.000000000000000,3317.124267579999923,3317.124267579999923,2.025201703850000,16.434777793599999,487308.084383999987040
,Somervell,1552,8033,502062500.000000000000000,0.000000000000000,223.086471558000000,223.086471558000000,1.161922667670000,6.544111640510000,9333.724789429999873
,Sonoma,1553,66007,4125437500.000000000000000,0.000000000000000,1054.456298829999923,1054.456298829999923,7.452823132040000,35.787645552599997,491938.496476000000257
,Southampton,1554,24852,1553250000.000000000000000,0.000000000000000,393.152526855000019,393.152526855000019,0.782742658395000,5.605460017350000,19452.720546399999876
,Southeast Fairbanks,1555,1080486,67530375000.000000000000000,0.000000000000000,192.889938354000009,192.889938354000009,0.006872177038020,0.442563025927000,7425.291079100000388
,Spalding,1556,8325,520312500.000000000000000,0.000000000000000,415.566986084000007,415.566986084000007,7.970909999700000,21.695749398499999,66357.825747499999125
,Spartanburg,1557,33910,2119375000.000000000000000,0.000000000000000,447.230224609000004,447.230224609000004,8.779408138759999,21.353279840100001,297709.729984999983571
,Spencer,1558,24799,1549937500.000000000000000,0.000000000000000,357.430267334000007,357.430267334000007,1.670787799620000,7.890104518180000,41433.866642799999681
,Spink,1559,62971,3935687500.000000000000000,0.000000000000000,168.075820923000009,168.075820923000009,0.094805392762900,1.767649377480000,5969.990387670000018
,Spokane,1560,73703,4606437500.000000000000000,0.000000000000000,737.853576660000044,737.853576660000044,6.716592087230000,28.521440120800001,495032.986604999983683
,Spotsylvania,1561,17348,1084250000.000000000000000,0.000000000000000,777.972045898000033,777.972045898000033,8.155816994569999,27.123793276800001,141487.113222000014503
,Stafford,1562,44055,2753437500.000000000000000,0.000000000000000,743.085815430000025,743.085815430000025,3.516454799320000,20.379725802999999,154917.416184000001522
,Stanislaus,1563,62810,3925625000.000000000000000,0.000000000000000,1183.699829099999988,1183.699829099999988,8.682028943700001,41.286610895000003,545318.237954000011086
,Stanley,1564,63070,3941875000.000000000000000,0.000000000000000,107.150039672999995,107.150039672999995,0.048044707853900,1.383754318980000,3030.179724350000015
,Stanly,1565,16892,1055750000.000000000000000,0.000000000000000,483.446899413999972,483.446899413999972,3.645842771890000,12.206283761300000,61585.576102799997898
,Stanton,1566,46204,2887750000.000000000000000,0.000000000000000,164.811904907000013,164.811904907000013,0.173961144142000,2.658334212690000,8037.700703929999690
,Stark,1567,91456,5716000000.000000000000000,0.000000000000000,383.104797362999989,383.104797362999989,4.381537208310000,18.898479220700001,400717.866923000023235
,Starke,1568,12955,809687500.000000000000000,0.000000000000000,130.003875732000012,130.003875732000012,1.774418489010000,7.019696776810000,22987.591525100000581
,Starr,1569,50625,3164062500.000000000000000,0.000000000000000,697.552612305000025,697.552612305000025,1.270711313860000,11.678519094900000,64329.760264099997585
,Staunton,1570,825,51562500.000000000000000,0.000000000000000,424.879089355000019,424.879089355000019,28.234276965799999,44.413901121099997,23293.278496800001449
,Stearns,1571,57651,3603187500.000000000000000,0.000000000000000,1975.508666989999938,1975.508666989999938,2.755135645270000,18.808664961400002,158836.325085999997100
,Steele,1572,47518,2969875000.000000000000000,0.000000000000000,335.546264647999976,335.546264647999976,0.831663820913000,8.147779925449999,39519.001442200002202
,Stephens,1573,82530,5158125000.000000000000000,0.000000000000000,246.815765381000006,246.815765381000006,0.984811974831000,6.778212987100000,81276.532282800006215
,Stephenson,1574,23324,1457750000.000000000000000,0.000000000000000,346.779968262000011,346.779968262000011,1.992913322570000,12.333266969000000,46482.710335600000690
,Sterling,1575,38324,2395250000.000000000000000,0.000000000000000,54.076984405499999,54.076984405499999,0.026742253208800,0.736826706648000,1024.870111969999925
,Steuben,1576,71590,4474375000.000000000000000,0.000000000000000,311.979187012000011,311.979187012000011,1.847992525420000,10.285081525500001,132297.784894999989774
,Stevens,1577,159254,9953375000.000000000000000,0.000000000000000,400.155822753999985,400.155822753999985,0.379222051323000,3.999113489680000,60392.628561500001524
,Stewart,1578,40000,2500000000.000000000000000,0.000000000000000,1075.305541989999938,1075.305541989999938,0.504647408070000,7.142825841720000,20185.896322799999325
,Stillwater,1579,74786,4674125000.000000000000000,0.000000000000000,135.382003784000005,135.382003784000005,0.127601665139000,2.157605747600000,9542.818129110000882
,Stoddard,1580,34497,2156062500.000000000000000,0.000000000000000,166.829498290999993,166.829498290999993,0.866134946530000,5.859612450700000,29879.057250400001067
,Stokes,1581,18900,1181250000.000000000000000,0.000000000000000,193.436126709000007,193.436126709000007,2.547113188570000,10.315963934799999,48140.439264000000549
,Stone,1582,64889,4055562500.000000000000000,0.000000000000000,806.250000000000000,806.250000000000000,1.027553212960000,6.192627226730000,66676.900435500007006
,Stonewall,1583,37958,2372375000.000000000000000,0.000000000000000,62.710845947300001,62.710845947300001,0.036375204129200,0.847463803343000,1380.729998340000066
,Storey,1584,10947,684187500.000000000000000,0.000000000000000,96.791061401400000,96.791061401400000,0.294975544060000,2.905318995090000,3229.097280829999818
,Story,1585,23831,1489437500.000000000000000,0.000000000000000,1389.700073239999938,1389.700073239999938,3.940239639200000,29.014481332100001,93899.850841799998307
,Strafford,1586,15737,983562500.000000000000000,0.000000000000000,1670.430908199999976,1670.430908199999976,8.019600373979999,32.048192867099999,126204.451084999993327
,Stutsman,1587,95327,5957937500.000000000000000,0.000000000000000,503.614776611000025,503.614776611000025,0.215083834317000,4.202285956310000,20503.296673900000314
,Sublette,1588,204756,12797250000.000000000000000,0.000000000000000,419.606842040999993,419.606842040999993,0.065207501595500,1.946827380470000,13351.627196699999331
,Suffolk,1589,57768,3610500000.000000000000000,0.000000000000000,2818.808349609999823,2818.808349609999823,40.270122329499998,102.039155539000006,2326324.426729999948293
,Sullivan,1590,146760,9172500000.000000000000000,0.000000000000000,671.460083007999970,671.460083007999970,2.148001767230000,11.149094405200000,315240.739358999999240
,Sully,1591,44570,2785625000.000000000000000,0.000000000000000,64.038169860799997,64.038169860799997,0.029460105710200,0.789064910542000,1313.036911500000087
,Summers,1592,15153,947062500.000000000000000,0.000000000000000,1116.788330079999923,1116.788330079999923,0.889453173438000,10.513582569500000,13477.883937099999457
,Summit,1593,121297,7581062500.000000000000000,0.000000000000000,794.705688476999967,794.705688476999967,4.992237651510000,22.899384798400000,605543.450414999970235
,Sumner,1594,71618,4476125000.000000000000000,0.000000000000000,629.257873535000044,629.257873535000044,2.789039217660000,14.204539899500000,199745.410689999989700
,Sumter,1595,110879,6929937500.000000000000000,0.000000000000000,8256.295898439999291,8256.295898439999291,2.476779538710000,28.311028778600001,274622.838471999973990
,Sunflower,1596,29335,1833437500.000000000000000,0.000000000000000,3473.146728520000124,3473.146728520000124,0.922767116147000,21.758794615799999,27069.373352200000227
,Surry,1597,33991,2124437500.000000000000000,0.000000000000000,207.775909423999991,207.775909423999991,2.389903490590000,9.333491291770001,81235.209548600003473
,Susquehanna,1598,34405,2150312500.000000000000000,0.000000000000000,196.898086548000009,196.898086548000009,1.254206971880000,6.124205937120000,43150.990867599997728
,Sussex,1599,82406,5150375000.000000000000000,0.000000000000000,736.615844726999967,736.615844726999967,4.634723074880000,17.176123902400001,381928.989707999979146
,Sutter,1600,25284,1580250000.000000000000000,0.000000000000000,1035.589477539999962,1035.589477539999962,4.064676596300000,26.953919038799999,102771.283060999994632
,Sutton,1601,59276,3704750000.000000000000000,0.000000000000000,208.403640746999997,208.403640746999997,0.069313747156700,1.970640705920000,4108.641676459999871
,Suwannee,1602,28875,1804687500.000000000000000,0.000000000000000,258.375854491999974,258.375854491999974,1.556116693460000,8.191335179110000,44932.869523699999263
,Swain,1603,22471,1404437500.000000000000000,0.000000000000000,482.770874022999976,482.770874022999976,0.650461964217000,6.758976405500000,14616.530797900000834
,Sweet Grass,1604,77297,4831062500.000000000000000,0.000000000000000,103.614822387999993,103.614822387999993,0.047138506370700,1.244298301250000,3643.665126939999936
,Sweetwater,1605,434879,27179937500.000000000000000,0.000000000000000,415.372253418000014,415.372253418000014,0.107598139604000,3.518985489430000,46792.171352999997907
,Swift,1606,31164,1947750000.000000000000000,0.000000000000000,132.367736815999990,132.367736815999990,0.280889745701000,3.061017577290000,8753.648035019999952
,Swisher,1607,37332,2333250000.000000000000000,0.000000000000000,336.681121825999981,336.681121825999981,0.199461865430000,3.554293276290000,7446.310360239999682
,Switzerland,1608,9321,582562500.000000000000000,0.000000000000000,223.061782837000010,223.061782837000010,1.218711608700000,6.413116568510000,11359.610904700000901
,Talbot,1609,27688,1730500000.000000000000000,0.000000000000000,350.610443115000010,350.610443115000010,1.672760564210000,9.540190036460000,46315.394501800001308
,Taliaferro,1610,8105,506562500.000000000000000,0.000000000000000,43.212059021000002,43.212059021000002,0.190638526869000,1.503589301400000,1545.125260280000020
,Talladega,1611,31907,1994187500.000000000000000,0.000000000000000,545.472167968999997,545.472167968999997,2.605134470220000,10.906367772399999,83122.025541199996951
,Tallahatchie,1612,27517,1719812500.000000000000000,0.000000000000000,1344.734497070000089,1344.734497070000089,0.562794728242000,11.317768783700000,15486.422537000000375
,Tallapoosa,1613,31862,1991375000.000000000000000,0.000000000000000,220.228378295999988,220.228378295999988,1.290536031050000,6.545093603290000,41119.059021200002462
,Tama,1614,29964,1872750000.000000000000000,0.000000000000000,164.944580078000001,164.944580078000001,0.580115949159000,4.849054556350000,17382.594300600001588
,Taney,1615,27034,1689625000.000000000000000,0.000000000000000,307.882995605000019,307.882995605000019,2.156944930870000,11.014432670600000,58310.849261099996511
,Tangipahoa,1616,34263,2141437500.000000000000000,0.000000000000000,446.645324706999986,446.645324706999986,3.842655988050000,14.107131599000001,131660.922118999995291
,Taos,1617,91695,5730937500.000000000000000,0.000000000000000,195.601867676000012,195.601867676000012,0.372551240694000,3.846998316900000,34161.086015499997302
,Tarrant,1618,37145,2321562500.000000000000000,0.000000000000000,1654.510620120000112,1654.510620120000112,53.828097359399997,86.316296997400002,1999444.676410000072792
,Tate,1619,17104,1069000000.000000000000000,0.000000000000000,376.970214843999997,376.970214843999997,1.785933462370000,10.023620179100000,30546.605940299999929
,Tattnall,1620,20354,1272125000.000000000000000,0.000000000000000,1571.005859379999947,1571.005859379999947,1.326280344380000,14.956937689200000,26995.110129500000767
,Taylor,1621,179250,11203125000.000000000000000,0.000000000000000,2812.371337890000177,2812.371337890000177,1.308840183090000,12.205690722500000,234609.602818999992451
,Tazewell,1622,48787,3049187500.000000000000000,0.000000000000000,495.887023925999983,495.887023925999983,3.735832898010000,16.928100623999999,182260.079594999988331
,Tehama,1623,122337,7646062500.000000000000000,0.000000000000000,609.824096680000025,609.824096680000025,0.545041583913000,6.325150954680000,66678.752251199999591
,Telfair,1624,18469,1154312500.000000000000000,0.000000000000000,619.715148925999983,619.715148925999983,1.045831293880000,10.288585261100000,19315.458166600001277
,Teller,1625,23373,1460812500.000000000000000,0.000000000000000,331.401580810999974,331.401580810999974,1.054874381870000,7.374995805610000,24655.578927499998827
,Tensas,1626,26702,1668875000.000000000000000,0.000000000000000,108.170745850000003,108.170745850000003,0.173287770503000,2.267478417730000,4627.130047970000305
,Terrebonne,1627,58261,3641312500.000000000000000,0.000000000000000,592.223449706999986,592.223449706999986,1.963498949070000,13.255242146500001,114395.412272000001394
,Terrell,1628,112252,7015750000.000000000000000,0.000000000000000,157.782455443999993,157.782455443999993,0.084001444418500,1.845948822480000,9429.330138859999352
,Terry,1629,36840,2302500000.000000000000000,0.000000000000000,289.911041259999990,289.911041259999990,0.338693242968000,5.082542511790000,12477.459070900000370
,Teton,1630,288480,18030000000.000000000000000,0.000000000000000,602.568298339999956,602.568298339999956,0.144599197852000,3.404799849520000,41713.976596499996958
,Texas,1631,133603,8350187500.000000000000000,0.000000000000000,925.208984375000000,925.208984375000000,0.356039923102000,5.224762661130000,47568.001846300001489
,Thayer,1632,23726,1482875000.000000000000000,0.000000000000000,86.131263732899995,86.131263732899995,0.202242638006000,2.342389380940000,4798.408829320000223
,Thomas,1633,96974,6060875000.000000000000000,0.000000000000000,249.802169800000001,249.802169800000001,0.553647177991000,5.424590950750000,53689.381438500000513
,Throckmorton,1634,37939,2371187500.000000000000000,0.000000000000000,68.113937377900001,68.113937377900001,0.040342411178400,0.821425728701000,1530.550737699999900
,Thurston,1635,46771,2923187500.000000000000000,0.000000000000000,789.500183105000019,789.500183105000019,6.030416974970000,23.431645498200002,282048.632335999980569
,Tift,1636,11180,698750000.000000000000000,0.000000000000000,586.737304687999995,586.737304687999995,3.633234183260000,15.962315235600000,40619.558168900002784
